Date,Close Price,High Price,Low Price,Volume,Moving Average (50 days),Moving Average (200 days),Change,Percentage Change
2003-04-04,1185.832056,1211.674478,1166.217783,663556,1519.720094,1486.475888,-752.746184,-38.82980674
2003-04-05,,2022.454768,1940.943761,3021325,1525.497781,1487.158657,792.1613682,66.80215503
2003-04-06,1994.287986,2043.76615,1983.047139,4966799,1534.082095,1489.041624,16.29456202,0.8237925277
2003-04-07,1555.617155,1561.408888,1526.128602,4900778,1528.020997,1488.597593,-438.6708311,
2003-04-08,1170.14274,1176.640485,1162.470889,3114479,1529.074333,1489.30662,-385.4744145,-24.77951682
2003-04-09,1316.104888,1322.621094,1310.969803,1103658,1519.683099,1486.744493,145.9621478,12.47387543
2003-04-10,1424.492833,1458.551687,1398.331195,2239300,1514.70262,1484.925581,108.3879447,8.235509626
2003-04-11,1309.324224,1327.958029,1275.573675,687448,1518.588886,1485.177027,-115.1686083,-8.084885068
2003-04-12,1280.63558,1317.301313,1274.967227,1053449,1510.305183,1483.036821,-28.68864448,-2.191103162
2003-04-13,1972.229709,1992.503283,1926.340897,4608820,1520.918831,1486.823696,691.5941293,54.00397585
2003-04-14,1153.364827,1184.745163,1142.076214,1933144,1505.086432,1487.38887,-818.8648818,-41.51975188
2003-04-15,1733.327909,1771.820809,1727.329143,3226118,1516.920763,1490.049827,579.9630813,50.28444318
2003-04-16,1000.410289,1027.821085,990.275344,4966750,1504.072301,1489.158734,-732.9176193,-42.28384114
2003-04-17,1596.182669,1623.157849,1587.704047,3255618,1508.356354,1490.450907,595.77238,59.55280411
2003-04-18,1915.943004,1920.35472,1911.409271,3278696,1507.53892,1492.938375,319.7603346,20.03281584
2003-04-19,1287.934094,1308.473181,1248.042132,1832310,1506.698104,1491.835351,-628.0089099,-32.77805804
2003-04-20,1185.525975,1212.814833,,247267,1491.164906,1490.379211,-102.4081188,-7.951347767
2003-04-21,1651.679795,1674.778836,1632.253823,1658493,1486.168785,1492.284237,466.1538196,39.32042227
2003-04-22,1712.601407,1757.640507,1665.070011,1195899,1495.013148,1495.701391,60.92161242,3.688463866
2003-04-23,1688.030519,1733.357051,1669.4801,1489400,1492.702923,1496.116035,-24.57088835,-1.434711442
2003-04-24,1319.31688,1360.412749,1310.968244,4242808,1479.177176,1495.733895,-368.7136389,-21.84283014
2003-04-25,1252.202402,1270.967306,1238.500258,,1479.167964,1495.501547,-67.11447786,-5.087062773
2003-04-26,1955.9188,1991.783758,1943.970473,4107897,1489.550797,1495.946435,703.7163978,56.19829483
2003-04-27,1923.299508,1943.063931,1898.362444,1283153,1497.613172,1496.829216,-32.61929169,-1.667722182
2003-04-28,1457.31661,1468.94629,1442.741354,3196301,1500.860882,1494.826972,,-24.22830643
2003-04-29,1846.193866,1863.338998,1820.390808,1679944,1517.479462,1496.583027,388.8772563,26.68447293
2003-04-30,1452.323478,1455.871709,1418.858806,783673,1522.123347,1498.189988,-393.8703885,-21.33418357
2003-05-01,1424.389018,1440.977894,1385.524079,843963,1524.97239,1496.830826,,-1.923432348
2003-05-02,1156.762948,1179.800058,1121.255059,172189,1519.235655,1496.584272,-267.6260705,-18.78883276
2003-05-03,1426.406056,1474.180101,1416.126521,748879,1524.341726,1496.510154,269.6431089,23.31014401
2003-05-04,,1553.087468,1531.621953,585057,1517.624978,1498.872235,111.0108821,7.782558242
2003-05-05,1022.504327,1067.627004,995.3818195,145094,1503.976842,1494.858214,-514.9126112,-33.4920605
2003-05-06,1444.113005,1455.555919,1434.167416,4441828,,1496.449076,421.6086777,41.23294801
2003-05-07,1781.356218,1790.904663,1777.109532,3741620,1513.780368,1495.84037,337.2432132,23.35296559
2003-05-08,1680.046056,,1653.691339,2648821,1514.308159,,-101.310162,-5.687248905
2003-05-09,1635.156989,1668.782557,1618.81728,4690538,1507.886876,1495.772318,-44.88906751,-2.671895055
2003-05-10,1909.555428,1911.772041,1871.747978,102653,1526.017567,1496.598254,274.3984396,
2003-05-11,1018.03201,1029.085303,1002.322428,621635,1521.419558,1493.591189,-891.5234186,-46.68748575
2003-05-12,,1579.83177,1508.111729,1474288,1514.00468,1492.361049,539.0155764,52.94682006
2003-05-13,,,1749.422689,2074692,1511.108979,1494.138767,230.3012622,14.79089427
2003-05-14,1541.335383,1576.966437,1538.450722,3067779,1507.523958,1492.916402,-246.0134657,-13.76415499
2003-05-15,1323.895553,1349.453582,1298.451916,300029,1498.686603,1492.223595,-217.4398301,-14.10723666
2003-05-16,1136.250565,1144.26852,1108.11954,,1499.581955,1488.200019,-187.6449875,-14.17370027
2003-05-17,1887.563072,1932.286341,1852.797936,,1507.0557,1490.205974,751.3125067,66.12207992
2003-05-18,1470.762392,1485.407676,1445.872553,3881474,1511.839288,1490.24669,-416.8006794,-22.08141734
2003-05-19,1878.115197,1914.671752,1853.943017,3169573,1525.777231,1490.711906,407.3528046,27.69671068
2003-05-20,1585.852122,1624.847911,1567.455192,227956,1521.288207,1489.533279,-292.2630746,-15.56150949
2003-05-21,,1722.350002,1660.619047,3981095,1532.071287,1490.131794,88.33999418,5.570506413
2003-05-22,,1829.186528,1756.951144,2966500,1538.783477,1493.25411,130.0690378,7.76906285
2003-05-23,1659.155545,1689.94732,1643.275711,265927,1533.195023,1494.211097,,-8.042383966
2003-05-24,1398.054841,1414.798655,1394.883774,4859177,1537.439479,1491.361009,,-15.73696359
2003-05-25,1513.633384,1547.542349,1505.269147,783294,1528.152278,1490.164245,115.5785432,8.267096532
2003-05-26,1803.045525,1826.214699,1760.181693,599967,1524.327429,,289.4121407,19.12035925
2003-05-27,1373.650296,1395.532915,1344.318623,1507922,1520.688092,1491.827783,-429.3952283,-23.81499648
2003-05-28,1388.121457,1430.894833,1349.182429,4349172,1525.047666,1491.429093,14.4711604,1.05348213
2003-05-29,1095.690116,1098.198558,1055.251039,3140675,1520.639371,1488.674438,-292.4313407,-21.06669696
2003-05-30,1914.584435,1958.682557,1873.422613,4826588,1530.441203,1489.097197,818.8943192,74.73776638
2003-05-31,1091.036315,1133.639807,1063.50563,1124538,1526.075444,1489.30601,-823.5481203,-43.01445813
2003-06-01,1648.209177,1673.52749,1639.353148,1430491,1533.426916,1488.284862,557.1728625,51.06822338
2003-06-02,1413.194479,1437.704622,1405.782841,674297,1522.246212,1487.608829,-235.0146986,-14.25879081
2003-06-03,1405.61939,1423.709759,1376.920169,,1527.291303,1488.650356,-7.575088547,-0.5360259087
2003-06-04,1679.551837,1729.260526,1661.226119,309636,1526.215782,1490.461839,273.9324463,19.48837987
2003-06-05,1067.093733,1072.652199,1039.191321,4542650,1527.54945,1489.38766,-612.4581039,-36.46556722
2003-06-06,1593.705783,1623.216545,1568.781891,658981,1527.499913,1489.701894,526.6120503,49.3501212
2003-06-07,1772.031786,1806.115865,1741.921882,3935857,1524.621688,1493.303625,178.326003,11.18939298
2003-06-08,1828.212758,1874.929258,1826.607168,2879415,1535.427262,1496.652008,56.18097191,3.170426872
2003-06-09,1170.530389,1209.540564,1168.888555,,1535.12735,1493.441194,-657.6823685,-35.97406077
2003-06-10,1897.41905,1929.61141,1861.339292,,1540.042135,1497.26527,726.8886607,62.09908493
2003-06-11,1656.146092,1661.986708,1646.48973,4257325,1538.913029,1499.379019,-241.2729582,-12.71584989
2003-06-12,1881.854801,1900.541477,,1374764,1542.789514,1501.52144,225.708709,13.62855065
2003-06-13,1485.280717,1492.222799,,2754873,1546.108791,1501.362239,-396.5740837,-21.07357505
2003-06-14,1542.033345,1586.093982,1492.943622,3537866,1551.90541,1500.254353,56.75262799,3.821003487
2003-06-15,1919.038277,1956.519335,1877.267983,3525902,1551.167799,1502.612882,377.0049319,24.44855898
2003-06-16,1899.909543,1937.786383,1879.252817,4110454,1550.7,1503.163107,-19.12873367,-0.9967875004
2003-06-17,1448.160873,1480.773699,1417.340232,424096,1550.516885,1502.31218,-451.74867,-23.7773778
2003-06-18,1274.412632,1299.764808,1268.548159,1072255,1539.081261,1503.118744,-173.7482417,-11.997855
2003-06-19,1393.170435,1400.668988,1373.851132,4819755,1537.8982,1504.302939,118.7578029,9.318630401
2003-06-20,1387.764329,1404.249073,1351.069941,1348109,1537.165706,1504.056592,-5.406106035,-0.3880434081
2003-06-21,1286.866875,1293.712665,1255.733296,3736148,1539.767785,1503.50648,-100.8974535,-7.270503462
2003-06-22,1268.579604,1304.825261,1244.356038,,1536.611256,1501.131656,-18.28727065,-1.421069343
2003-06-23,1861.062936,1869.074375,1852.236481,2563513,1543.084176,1502.533285,592.4833321,46.70446617
2003-06-24,1069.861921,1104.967598,1029.704624,1422910,1544.031327,1500.94193,-791.2010158,-42.51339384
2003-06-25,1677.611182,1712.223952,1663.952852,4483544,1548.701291,1503.476184,,56.80632703
2003-06-26,1172.820051,1195.785275,1131.796097,4078123,1536.530568,1503.206099,-504.7911306,-30.08987637
2003-06-27,1344.505893,1351.267326,1313.92544,1091964,1529.819764,1502.051123,171.6858419,14.63871987
2003-06-28,1061.543034,1077.283075,1042.906463,415782,1518.347485,1500.241644,-282.9628593,-21.04586232
2003-06-29,1269.973637,1285.978292,1267.943376,271151,1505.555849,1499.016875,208.4306027,19.63468235
2003-06-30,1768.421071,1803.440328,1756.800129,1882420,1520.563631,1502.005593,498.4474343,39.24864421
2003-07-01,1885.015325,1890.702476,1840.561778,976263,1527.122985,1503.116139,116.5942534,6.593127357
2003-07-02,1221.527152,1262.980584,,1233166,1515.806552,1499.961081,-663.4881726,-35.1980254
2003-07-03,1463.547839,1501.598204,1434.805174,2923675,1514.250801,1500.989122,242.0206874,19.81296011
2003-07-04,1470.324048,1479.639394,1447.007925,1934574,1517.179371,1500.883171,6.776208678,0.4629987826
2003-07-05,1873.575306,1909.533525,1841.218172,1482166,1531.925865,1500.373411,403.2512578,27.42601254
2003-07-06,1762.799053,1796.224712,1739.486646,1459998,1529.430585,1502.521198,-110.7762529,-5.912559401
2003-07-07,1513.077218,1550.483258,1480.861976,3066983,1530.276882,,-249.7218345,-14.16621107
2003-07-08,1670.7472,1680.193628,1655.376995,2322360,1526.129522,1505.01411,157.6699821,10.42048484
2003-07-09,1847.355054,1855.23457,1805.430193,3554346,1531.35958,1506.22081,176.6078534,10.57059101
2003-07-10,,,974.4430594,407893,1518.066517,1505.820346,-837.8160999,-45.35219681
2003-07-11,1402.890031,1421.183616,1386.39125,2471702,,1503.038619,,38.96343727
2003-07-12,1907.243167,1946.926416,1865.709862,2005417,1515.000847,1503.996521,504.3531362,35.95101006
2003-07-13,1740.313031,1777.209228,1715.945904,2539857,1521.846011,1503.757288,-166.9301364,-8.752430697
2003-07-14,1542.841374,1589.113954,1534.109431,614760,1522.430171,1502.950973,-197.4716565,-11.34690444
2003-07-15,1529.644527,1532.576005,1525.758904,1046175,1516.962151,1502.65055,-13.1968473,-0.8553599559
2003-07-16,1347.770098,1348.347912,1312.78981,1539087,1516.444547,1502.139837,-181.8744294,-11.88998007
2003-07-17,1520.520534,1555.477475,1477.264493,4259997,1519.092528,1500.450573,172.750436,12.81750028
2003-07-18,1655.383199,1669.347574,,2034917,1530.28639,1498.94331,134.8626658,
2003-07-19,1418.363038,,1385.580487,2546493,1520.361962,1498.539945,-237.020161,-14.31814465
2003-07-20,1714.153146,1741.493248,1707.084394,1033686,1532.824299,1497.453035,295.790108,20.85432995
2003-07-21,1861.232227,1866.352883,1856.530023,4029697,1537.08476,1498.842532,147.0790809,8.580276574
2003-07-22,1154.684848,1186.819569,,3440165,1531.914567,1496.924035,-706.5473791,-37.96126935
2003-07-23,1451.547023,1467.804395,1408.801478,2585229,1532.83312,1496.909356,296.8621746,
2003-07-24,1408.020091,1439.655848,1359.933278,4690359,1527.402485,1497.903018,-43.52693153,-2.998658042
2003-07-25,1687.464804,1729.16515,1675.396761,1641204,1539.809906,1501.321744,279.4447128,19.84664242
2003-07-26,1249.867465,1258.423032,1211.762682,1532278,1532.93314,1501.36355,-437.5973388,-25.93223502
2003-07-27,1640.250915,1686.79457,1611.557454,3470116,1530.297522,1502.016189,390.3834497,31.23398765
2003-07-28,1877.489242,1904.023649,1875.898873,255010,1531.283052,1504.503835,237.2383268,14.46353876
2003-07-29,1418.1316,1464.277988,1390.985782,2139030,1536.235076,,-459.3576419,-24.4665925
2003-07-30,1911.0157,1921.402204,1870.71868,717612,1536.507009,1504.003904,492.8841002,34.75587881
2003-07-31,1993.163739,2023.391872,1979.3576,818773,1543.247362,1507.218361,82.14803895,4.298658507
2003-08-01,1106.09205,1126.286406,1061.223969,1914974,1527.732107,1505.487907,-887.071689,-44.50571078
2003-08-02,1233.053188,1271.764298,1221.240168,4555499,1522.687557,1505.985595,126.961138,11.47835192
2003-08-03,1950.379751,1980.675199,1946.556095,3859569,1530.854485,1510.497705,,58.17482737
2003-08-04,1958.327686,1983.053459,1950.330721,846550,1531.640273,1511.412296,7.947934999,0.4075070505
2003-08-05,1097.707275,1143.356546,1055.857132,3952322,1515.596227,1509.047416,-860.6204111,-43.9467009
2003-08-06,1014.9985,1033.854354,994.1332044,3518793,1506.93298,1505.318885,-82.70877501,-7.534684051
2003-08-07,1161.100023,1172.099034,1121.252745,3959595,1504.666728,1505.375071,146.1015229,14.39425997
2003-08-08,1996.012783,2026.417843,1969.45113,4127008,1516.723575,1507.495991,834.9127601,71.90704878
2003-08-09,1179.999617,1211.201038,1155.97166,424707,1512.568281,1507.127777,-816.0131668,-40.88216136
2003-08-10,1502.547607,1524.502338,1462.201949,655997,1516.881895,,322.5479901,27.33458431
2003-08-11,1848.417726,1872.748229,1827.243346,1414164,1528.478658,1512.684664,345.8701197,
2003-08-12,1020.401611,1068.379281,980.2999741,919958,1511.665431,1512.134969,-828.0161157,
2003-08-13,1604.488982,1641.123267,1599.455874,3527350,1522.357972,1513.611073,584.0873716,57.24092999
2003-08-14,1277.025449,1282.555536,1245.209908,163332,1514.346258,1514.411806,-327.4635334,-20.40921047
2003-08-15,,1872.94142,,2869008,1528.136555,1513.794189,585.3094676,45.83381389
2003-08-16,1283.461149,1332.239981,1238.506279,4608020,1526.91566,1513.668331,-578.8737672,-31.0832258
2003-08-17,1686.75572,1723.078998,1675.539524,784228,1539.419914,1516.45049,,31.42242141
2003-08-18,1674.219632,1719.971889,1644.008638,105283,1547.504834,1518.826177,-12.53608783,-0.743207074
2003-08-19,,1236.686622,1199.830721,2144796,1536.566283,1516.995128,-452.7260836,-27.04102107
2003-08-20,1034.7992,1071.892543,1015.660617,3734606,1519.561961,1516.848907,-186.694349,-15.28410438
2003-08-21,1409.249574,1444.949709,1403.913896,1135831,1523.316409,1514.582984,374.4503739,
2003-08-22,1289.193152,1303.927651,1282.481485,343721,1519.829316,1511.221451,,-8.519173896
2003-08-23,1808.97775,1836.518566,1767.128327,285988,1526.60239,1514.032603,519.7845976,40.31859748
2003-08-24,1800.364188,1831.734944,1762.876517,2699063,1525.138167,1515.783948,-8.613561158,-0.47615628
2003-08-25,1457.023952,1481.080543,1437.906896,1305490,1519.022665,1517.958395,,-19.07059907
2003-08-26,1606.512225,1647.871161,1565.087896,385159,1520.891365,1517.787405,149.4882731,10.25983635
2003-08-27,1604.259516,1645.902968,1600.221207,4449771,1519.561612,1518.739072,-2.252709336,-0.1402236037
2003-08-28,1827.158148,1869.688176,1795.919453,1924957,1519.157674,1521.524571,222.8986324,13.89417549
2003-08-29,1425.002414,1465.173593,1381.593611,2915602,1527.466943,1522.615397,-402.1557343,-22.0099029
2003-08-30,1275.44668,1299.850854,1233.503468,,1524.918076,1520.722515,-149.5557343,-10.49512147
2003-08-31,1265.034918,1284.106833,1246.39578,1930121,1512.073911,,-10.41176165,-0.8163227687
2003-09-01,1536.192279,1577.761093,,192500,1507.991496,1521.74927,271.1573611,21.43477285
2003-09-02,1449.148203,1473.658276,1427.774795,2296048,1506.117632,1520.549465,-87.04407655,-5.666222759
2003-09-03,1440.120771,1452.439341,1398.113863,3982176,1504.327157,1519.924708,-9.027431747,-0.622947448
2003-09-04,1091.137339,1116.504516,1064.599242,674827,1499.194502,1516.087034,-348.9834319,-24.23292816
2003-09-05,1718.603741,1725.696232,1680.360888,3446331,1503.156166,,627.4664016,57.5057217
2003-09-06,1213.736688,1248.318163,1209.808109,1899398,1494.323236,1516.233024,-504.8670527,-29.37658291
2003-09-07,1196.95363,1213.749694,1167.452332,177837,1489.895048,1513.850208,-16.78305777,-1.382759369
2003-09-08,1412.75832,1425.79126,1385.244111,4151981,1483.867151,1515.338945,215.8046901,
2003-09-09,1227.778342,1275.603779,1197.279506,3465419,,1513.003733,-184.9799787,-13.09353313
2003-09-10,1583.858267,1622.702317,1549.076187,2734735,1479.781542,1513.715288,356.0799257,29.00197158
2003-09-11,,1410.816814,1325.557891,1630602,1478.179868,1510.847681,-212.394928,-13.4099706
2003-09-12,1448.911723,1480.097821,1409.627619,4011488,1478.997701,1512.384183,77.44838326,5.647134782
2003-09-13,1537.169322,1579.127962,1526.187422,4726193,1475.991791,1511.855862,88.25759901,6.091302709
2003-09-14,1203.535522,1241.493647,1162.240709,151055,1475.065152,,-333.6337991,-21.70442738
2003-09-15,1155.751623,1185.690308,1149.647639,889793,1465.375166,,-47.78389962,-3.970294081
2003-09-16,1880.421903,1928.478123,1849.311974,2159696,1465.43382,1509.710559,724.67028,
2003-09-17,1433.723703,1443.30345,1389.586012,652914,1465.745662,1507.068248,-446.6982,-23.7552115
2003-09-18,1412.09361,1459.262596,1407.037507,831003,1455.76722,1504.621287,-21.6300932,-1.508665383
2003-09-19,1035.61215,1055.684058,993.1275176,184918,1436.616188,1503.447432,-376.4814594,-26.66122535
2003-09-20,1497.976303,1524.396252,1458.045266,1952733,1444.453873,1501.919604,462.3641523,44.64645883
2003-09-21,1554.169722,1560.306688,1528.98095,200165,1450.876204,1499.712432,56.19341902,3.751288917
2003-09-22,1558.840871,,1543.395991,4427831,1443.045426,1501.243321,4.671149344,0.3005559353
2003-09-23,1707.031169,1737.591507,1686.759258,1938800,1438.019496,1502.594591,148.1902984,9.506441686
2003-09-24,1177.481835,1227.366912,1129.048928,1045231,1439.614987,1500.881097,-529.5493343,
2003-09-25,1252.223134,1300.982755,1242.138256,3589605,,1500.667557,,6.347554333
2003-09-26,1810.730465,1859.05033,,4776431,1457.352089,1504.644885,558.507331,44.6012628
2003-09-27,1947.170617,1964.59002,1943.008579,1891752,1456.375245,1508.280092,,7.535088973
2003-09-28,1135.932747,1185.496072,1125.038094,4179547,1455.493908,1507.550071,-811.2378695,-41.66239273
2003-09-29,1497.649555,1520.423462,1459.483735,665145,1455.395947,1507.82032,361.7168071,
2003-09-30,1214.176253,,1199.046301,2848733,1442.711117,1508.035689,-283.4733018,-18.92787942
2003-10-01,1060.073168,1070.889167,1010.784865,4756269,1443.504549,1503.969783,-154.1030844,-12.69198636
2003-10-02,1325.503338,1350.794997,1300.462486,1388162,1437.924836,1502.072744,265.4301698,25.0388537
2003-10-03,,1191.98823,1117.860659,108438,1435.258079,1502.36518,-181.8157129,-13.71672992
2003-10-04,1709.933073,1757.284643,1708.117336,4067152,1432.210042,1502.664383,566.2454483,49.51049883
2003-10-05,1533.725414,1567.912158,1485.899076,4765511,1437.215328,1502.064728,-176.2076598,-10.30494483
2003-10-06,1143.834471,1183.725187,1135.122799,4999518,1426.356903,1498.002794,-389.8909427,
2003-10-07,1009.241588,1018.062923,,4107811,1413.057342,1498.033898,-134.5928826,-11.76681469
2003-10-08,1808.157049,1844.239976,1788.373319,543918,1424.790612,1500.835021,,79.15998209
2003-10-09,1176.194406,1207.096947,1155.415171,969685,1427.618516,1497.077036,-631.9626429,-34.95065007
2003-10-10,1606.216642,1610.794229,1574.051634,4345254,1431.557857,1495.447449,430.0222361,36.56047281
2003-10-11,1336.921913,1342.579863,1303.817479,1911095,1432.512433,1493.529127,-269.2947291,-16.76577879
2003-10-12,1585.485938,1590.908119,1577.771508,754814,1428.042596,1492.62774,248.5640252,18.59226203
2003-10-13,1315.653627,1351.871474,1290.674294,282851,1418.348385,1493.748593,,-17.01890284
2003-10-14,1086.939561,1094.025321,1047.415688,2363076,1410.946697,1491.613912,-228.7140663,-17.38406383
2003-10-15,1222.950009,1246.336622,1200.785684,225815,1403.275453,1491.570747,136.0104479,12.51315646
2003-10-16,1188.058566,1205.907657,1179.768343,751936,1394.951434,1491.604949,-34.89144208,-2.853055467
2003-10-17,1428.019352,1455.544559,1412.358505,407571,1386.968658,1489.69353,239.960786,20.19772364
2003-10-18,1658.283783,1693.607608,1647.664805,1789701,,1492.309758,230.264431,16.12474163
2003-10-19,1263.806075,,1257.515202,3806210,1391.401473,1491.28553,,-23.78831129
2003-10-20,,1037.845931,993.1908789,3498096,,1486.652989,-251.7361396,-19.91888982
2003-10-21,1518.937364,1542.154108,1491.890552,4190765,1385.997075,,506.867429,50.08225334
2003-10-22,1605.759489,1625.650269,1602.121913,3593522,1389.129301,1486.457345,,5.715977968
2003-10-23,1962.870494,2005.965991,,2934058,,1486.300258,357.1110046,22.23938311
2003-10-24,1589.470803,1606.013393,1539.819581,2668108,,,-373.3996909,
2003-10-25,1471.172559,1484.14085,1422.966313,1183991,1404.602341,1487.974675,-118.2982437,-7.442618228
2003-10-26,1573.401626,1610.567401,1531.942952,2759316,1411.79564,1489.261159,102.2290665,6.948815478
2003-10-27,1927.90063,1945.888803,1914.583574,3707639,1426.41458,,354.499004,22.53073838
2003-10-28,1828.378146,1870.728076,1827.257766,2861367,1434.726976,1494.373468,-99.52248426,-5.162220641
2003-10-29,1322.978733,1339.373169,,3574631,1436.630984,1494.585183,-505.3994122,-27.64195216
2003-10-30,1237.254364,1272.351605,1234.468352,4338763,1429.698906,,-85.72436971,-6.479648353
2003-10-31,1262.633612,1264.889063,1252.352208,2505710,1427.522312,1491.456651,25.37924871,2.051255542
2003-11-01,1504.42104,1523.699184,1477.198379,2949769,,1490.312116,241.7874273,19.14945278
2003-11-02,1744.049451,1761.21096,1735.130549,1531285,1432.770101,1494.030312,239.6284115,15.92828106
2003-11-03,1503.219207,1544.053144,1461.529791,3797089,1438.763774,1493.565495,-240.830244,-13.80868208
2003-11-04,1067.796396,1116.149166,1028.938411,1321548,1437.00467,1489.324762,-435.4228114,-28.96602234
2003-11-05,1723.5807,1746.624764,1685.792225,2560233,1433.867846,1491.502995,655.7843046,
2003-11-06,1805.970129,1847.211943,1765.163748,385343,,1494.605216,82.38942823,4.780131746
2003-11-07,1289.497865,1324.4826,1278.512776,2491568,1438.860859,1492.794306,-516.4722636,-28.59805128
2003-11-08,1664.125739,,1627.68112,3738264,1451.431131,1492.551928,374.6278742,29.05222911
2003-11-09,1426.591901,1467.147327,1408.827826,1390744,,1491.244734,,-14.27379149
2003-11-10,1889.119356,1892.993259,1855.777118,2103381,1456.702436,1494.093747,462.5274547,32.42184779
2003-11-11,1845.225558,1880.889644,1839.124472,4142377,1462.430129,,-43.89379757,-2.323505788
2003-11-12,1525.431998,1552.206984,1490.152669,688245,1458.798146,1494.906429,-319.7935599,
2003-11-13,1691.505546,1692.327349,1642.900159,624293,1469.07862,1493.747459,166.0735475,10.88698465
2003-11-14,,1895.915349,1881.169683,1453946,1481.701152,1495.877624,191.8441552,11.34162141
2003-11-15,1495.71701,1541.804772,1491.025565,3348019,1475.400883,1494.12524,-387.6326909,-20.5820879
2003-11-16,1313.25074,1359.553809,1307.068902,2489504,1462.722485,1493.429876,-182.4662696,-12.19925082
2003-11-17,1753.666138,1793.608661,1732.137943,1827039,1475.077153,1495.076262,440.4153974,33.53627634
2003-11-18,1220.066255,1269.155235,1205.527246,2315632,1469.525487,1495.392778,-533.5998831,-30.42767786
2003-11-19,,1428.858409,1348.18514,1747104,1473.012585,1495.203404,168.4648932,13.80784794
2003-11-20,1865.727237,1866.237446,1842.037875,3103236,1489.125666,1496.844955,477.1960891,34.36697043
2003-11-21,1724.42234,1738.814057,1700.195473,4305756,1497.104046,1500.354545,-141.3048968,-7.573716781
2003-11-22,1403.811005,1405.342214,1367.9591,4832150,1502.306514,1500.153035,-320.611335,-18.59239048
2003-11-23,1214.744502,1219.449901,1196.646053,3125664,1492.402742,1497.319977,-189.0665028,-13.46808809
2003-11-24,1355.968391,1366.910432,1338.308028,3836172,1488.847602,1495.699589,141.2238884,11.62581005
2003-11-25,1284.104149,1309.282077,1246.25783,2860107,1491.652995,1493.944324,-71.8642416,-5.299846375
2003-11-26,1176.089288,1218.465888,1137.087201,2930885,1494.989949,1490.276994,-108.0148613,-8.411690076
2003-11-27,1743.332914,1786.431251,1742.612975,2569633,1493.693467,1493.903498,,
2003-11-28,1252.069887,1282.87998,1244.880363,,1495.210976,1492.37861,-491.2630267,-28.17953031
2003-11-29,1454.16747,1500.576267,1443.512561,4926507,1492.169993,1490.712703,202.0975833,16.1410785
2003-11-30,1385.859447,1410.862563,1368.279423,695676,,1489.935323,,-4.69739729
2003-12-01,1982.077379,2026.529181,1967.504974,4566582,,1493.226232,596.2179318,43.02152958
2003-12-02,1391.092244,1413.795507,1357.666242,516903,1502.589345,1494.500441,-590.9851345,-29.81645121
2003-12-03,1079.982483,1093.843733,1038.575721,1415249,1502.450203,1490.462538,-311.1097614,-22.36442354
2003-12-04,1089.825753,1135.646398,1080.221403,2828253,1499.787718,1488.557854,,0.9114286511
2003-12-05,1590.753721,,1562.604718,3887286,1507.841621,1487.121047,500.9279688,45.9640422
2003-12-06,1599.363552,1624.533757,1580.972739,2311164,1511.268505,1487.188604,8.609830385,0.5412421967
2003-12-07,1418.75899,1435.202022,1393.470097,4194729,1506.478009,1485.911439,,-11.29227692
2003-12-08,1431.843692,1464.985572,,3047211,1509.838762,1484.049351,13.08470183,0.9222638882
2003-12-09,1053.932583,1103.684144,1009.252592,,1510.676015,,-377.9111095,-26.39332153
2003-12-10,1516.54651,1517.822188,1506.931877,3983900,1510.628197,1481.615695,462.6139275,43.89407208
2003-12-11,1504.739475,1549.731876,1500.389146,4905835,1508.607797,1481.571225,-11.80703501,-0.7785475043
2003-12-12,1149.549319,1149.745621,1118.188723,1324861,1492.341374,1478.303744,-355.1901568,-23.604761
2003-12-13,1103.839386,1122.05078,1084.132844,4357097,1482.628745,1476.95469,-45.70993245,-3.976335048
2003-12-14,,1132.002831,1115.427356,1542344,1475.676744,1475.631945,19.73310449,1.787678963
2003-12-15,1101.028246,1138.895336,1095.173888,1782950,1466.229276,1475.658636,-22.54424411,-2.006478825
2003-12-16,1609.708196,1612.238738,1581.762706,2079229,1459.865428,1474.134254,508.679949,46.20044496
2003-12-17,1196.482652,1224.1569,1181.459123,2294291,1447.227518,1474.661486,-413.2255431,-25.67083551
2003-12-18,,1266.176459,1201.558833,3079432,1445.796546,1472.677591,,4.592419261
2003-12-19,1173.572144,1180.255657,1153.277103,3767415,1444.522902,1471.479479,-77.85800804,-6.221522464
2003-12-20,1957.835304,1996.426215,1947.220974,4309459,1458.426936,1474.240559,784.2631603,
2003-12-21,1854.617463,1865.488305,1823.175011,4107973,1465.430864,1475.115887,-103.2178413,-5.272039025
2003-12-22,1230.494837,1241.678598,1218.282093,1640771,1455.159772,,,-33.65236434
2003-12-23,1327.566294,1341.320133,1302.861992,2041072,1451.646714,1474.602195,97.07145657,7.888814615
2003-12-24,1209.892842,1239.23118,1185.764033,704500,1454.488643,1471.7915,-117.6734516,-8.86384749
2003-12-25,1491.875959,1524.859256,1469.198078,848154,1449.854548,,281.9831172,23.30645387
2003-12-26,1019.610532,,979.8062477,2715185,1434.127356,1469.355217,-472.265427,-31.65581052
2003-12-27,,1683.461491,1660.537359,1047823,1441.764759,,651.7574764,63.92219928
2003-12-28,1523.15815,,1477.942785,300835,1438.945407,1467.560022,-148.2098591,-8.867577834
2003-12-29,1898.638928,1915.237776,1859.071903,1699071,1448.386347,1467.643943,375.4807785,24.65146371
